duration,label
2.5533872593121645,0.0
2.0032743289022696,0.0
0.9658121422844839,0.0
2.2898165866067877,0.0
1.4571261446092252,0.0
2.03223720740506,0.0
2.0105463739252936,0.0
1.9141631730376083,0.0
2.9918168262180096,0.0
1.9862425474746819,0.0
1.8971860731783763,0.0
2.0697488980737293,0.0
2.271101503454524,0.0
2.0397897732782804,0.0
1.9193571441669954,0.0
2.5955453415730956,0.0
2.449334580169587,0.0
1.9497621397141474,0.0
1.9357268533740215,0.0
1.8060621090687652,0.0
2.3094431490115768,0.0
2.6983800886992455,0.0
1.6638032078367488,0.0
2.1164340437134492,0.0
1.7602535163003783,0.0
1.889243368523938,0.0
1.826614211616644,0.0
2.8345107626446966,0.0
1.983859694475265,0.0
1.862598847623656,0.0
1.4506603132828075,0.0
2.1209010357778744,0.0
2.0379776339580435,0.0
1.3477652497475734,0.0
2.7960124492880416,0.0
2.8178989030679076,0.0
1.989549203017926,0.0
1.736002989117193,0.0
2.957015676933393,0.0
1.5988599864302282,0.0
1.4314835584262564,0.0
2.2339752110659257,0.0
1.4723379207037701,0.0
1.6015523722647615,0.0
2.0706285700437315,0.0
0.6273502231638077,0.0
1.6081232394377858,0.0
1.3141631513847671,0.0
1.082115621911455,0.0
1.4662830335197503,0.0
1.6714325188609709,0.0
2.3049400235952096,0.0
1.6865164711061162,0.0
1.3003469125990292,0.0
1.264436797313241,0.0
1.7148243167931598,0.0
2.309034246965021,0.0
2.5269457761479415,0.0
1.7771212701015755,0.0
2.2700089008615705,0.0
2.694882066973178,0.0
2.428199397161736,0.0
2.055564687648256,0.0
1.1285262347566674,0.0
2.416589715635091,0.0
1.4696974668016995,0.0
1.9810534591415845,0.0
2.0757015239758663,0.0
2.2460094239963997,0.0
1.492760136646293,0.0
2.5135302134365087,0.0
1.6998071535644472,0.0
1.7749672642603782,0.0
1.774277304837533,0.0
2.534885727491925,0.0
2.6577541454700517,0.0
1.456125662323166,0.0
2.0405412714504116,0.0
2.0422634918921623,0.0
2.5297827863116984,0.0
3.0386717197849764,0.0
1.533366020463402,0.0
2.8923875195925475,0.0
2.425448981083986,0.0
1.5224387103253236,0.0
2.0051165305097935,0.0
1.33757710953363,0.0
1.274536054444388,0.0
1.8725113912895723,0.0
2.3276168142568805,0.0
2.373722485713528,0.0
2.1352284128899193,0.0
1.6313100482510208,0.0
1.5561152442307296,0.0
2.2867237466776995,0.0
2.419470250234806,0.0
2.0318511798828855,0.0
1.2027861706028165,0.0
2.1047350418238864,0.0
2.784091214763663,0.0
2.5161946990631985,0.0
1.6663333093917598,0.0
1.9253192521751794,0.0
1.7015032057895338,0.0
1.4633359838885522,0.0
2.535182580114965,0.0
1.8504091137862828,0.0
2.537159006357781,0.0
1.8448461473075481,0.0
1.9761003748076051,0.0
2.520030909951288,0.0
2.601225623991536,0.0
2.8615373588231248,0.0
2.3973001914726058,0.0
2.54476829153832,0.0
2.279361918472243,0.0
1.594553031899875,0.0
2.802169554154298,0.0
2.554351790291454,0.0
2.0970449964491538,0.0
1.8796674127348936,0.0
2.4345780321946364,0.0
2.553355212143659,0.0
1.7687335168433105,0.0
1.9663612675432327,0.0
1.028751154519115,0.0
1.2579716675378325,0.0
1.9773728490178317,0.0
1.895765894729796,0.0
0.7558363232935053,0.0
1.6489734530613238,0.0
1.923765081809728,0.0
2.1126283409917996,0.0
2.3737730628932296,0.0
2.699677718293001,0.0
1.0413255569948505,0.0
1.5920948575172809,0.0
1.4788642059763757,0.0
1.423146838184818,0.0
2.1375011491459053,0.0
1.4349106352576584,0.0
1.5148643370458805,0.0
2.4750079143348227,0.0
1.779075536379588,0.0
2.4931882529529688,0.0
2.1828799930464577,0.0
1.3597853237518585,0.0
1.263822969244611,0.0
2.116024968678818,0.0
2.349407835140238,0.0
2.2158158148187987,0.0
0.9991299162618692,0.0
2.6154372565773674,0.0
1.930958832669259,0.0
2.2687060014101905,0.0
2.1219454708102257,0.0
2.4251108710567464,0.0
2.510757696390932,0.0
1.7564373081176519,0.0
2.9067038492577115,0.0
2.0427973519722626,0.0
1.8727619616773292,0.0
1.6575064104281263,0.0
2.2289028049628925,0.0
1.4640713834799222,0.0
2.505731517704178,0.0
2.8026779811809033,0.0
2.413023585720753,0.0
2.3343708277962563,0.0
2.1639397620796785,0.0
2.3464287921187186,0.0
2.3974615569377793,0.0
2.7501373045004938,0.0
1.3040208095241343,0.0
2.1095751638319693,0.0
1.9018250754575108,0.0
1.7037678704235528,0.0
2.411175235447877,0.0
2.107046872065102,0.0
2.9501342121554823,0.0
2.58128683409392,0.0
1.5158277725681824,0.0
1.5304222151146591,0.0
1.372919506502198,0.0
2.069825837107948,0.0
2.927046283167094,0.0
1.821004782793332,0.0
2.5721465342799696,0.0
1.9635711555794724,0.0
1.1034618010438053,0.0
1.1419833758446556,0.0
1.6511405480508776,0.0
1.9807457652496463,0.0
1.7976023102898533,0.0
2.302702252381373,0.0
2.6456369195079397,0.0
2.3191959628041916,0.0
1.9409657365044606,0.0
1.9044861186999156,0.0
1.2529811033551246,0.0
1.613587392731214,0.0
2.75921101532609,0.0
2.821689077902267,0.0
1.0120183500541902,0.0
1.771390730340402,0.0
2.7615620386348287,0.0
2.1620182213532666,0.0
1.5496643087437598,0.0
2.59473524446232,0.0
2.2894549090345673,0.0
1.6392154588299854,0.0
1.9853917970730073,0.0
1.0148457093242995,0.0
2.268739352303214,0.0
2.0849872698746346,0.0
2.6117844412093136,0.0
2.6997432134861716,0.0
2.243652618522497,0.0
1.5033206502090246,0.0
2.231241812033427,0.0
1.6414919254360318,0.0
2.096494820886465,0.0
2.1931913269240306,0.0
2.1219003568855994,0.0
1.8765408362552727,0.0
2.0514586952616187,0.0
1.573033545769972,0.0
1.953527896693206,0.0
2.6217141390514627,0.0
1.937857111418782,0.0
2.3473345620592925,0.0
1.595054950455296,0.0
2.1062870153161075,0.0
1.7557619599448202,0.0
2.5975233144624212,0.0
1.2806399494715652,0.0
1.968997995316984,0.0
3.250450248967141,0.0
2.412708174494015,0.0
2.6669428727502864,0.0
2.609240107435843,0.0
1.719331001778897,0.0
1.827447951590405,0.0
2.5894217220128217,0.0
2.6900456770737255,0.0
2.8704707432984953,0.0
3.034113020752912,0.0
1.5677866473321402,0.0
2.1457818383409863,0.0
2.610275301965616,0.0
1.8065352767000262,0.0
1.6975466180359127,0.0
1.7984670659816389,0.0
1.9082298389917671,0.0
2.3238442690503462,0.0
2.1091944937720872,0.0
2.1998439758763206,0.0
2.50081591260428,0.0
2.6348066312999214,0.0
1.8277613956237737,0.0
2.7339252224986548,0.0
1.3261453848452982,0.0
0.8040218978434881,0.0
2.7262337672353727,0.0
1.3149866863177855,0.0
2.2495479080688745,0.0
1.9897197213247464,0.0
1.360484631890107,0.0
1.8240393410917455,0.0
2.153519618625911,0.0
1.8860537206170829,0.0
2.949940967447608,0.0
2.321150617505588,0.0
2.2504585938121906,0.0
2.3127922968375003,0.0
2.116924012894799,0.0
2.1732442379489965,0.0
2.5944566857373212,0.0
1.6928384279518527,0.0
1.5422614854548538,0.0
1.365354447378448,0.0
2.609097355877128,0.0
1.7129587114563651,0.0
1.6659284758361166,0.0
1.8738232489368563,0.0
1.3395608223113413,0.0
2.6977170410995925,0.0
2.544384827108336,0.0
1.485314245908964,0.0
1.9714794165735292,0.0
1.026737356820568,0.0
1.7326216645778385,0.0
1.7512145808073964,0.0
1.3089912156537813,0.0
1.9349284728161578,0.0
1.6414090496387643,0.0
2.6342916178237346,0.0
2.241395062030159,0.0
1.986869603365074,0.0
1.2975915280362464,0.0
2.786867108277553,0.0
1.3141284353682472,0.0
1.6901139358730612,0.0
1.9071705116680915,0.0
1.115780317218574,0.0
2.777599267073671,0.0
2.3416062020005346,0.0
1.9712411234972684,0.0
1.9311294698060364,0.0
2.0092169665326964,0.0
2.665669530994202,0.0
1.9387820051263012,0.0
2.1513177326195168,0.0
2.808606287484312,0.0
1.9302289785360482,0.0
1.2890946666290781,0.0
1.9927738645608604,0.0
1.7245090982308753,0.0
1.2849293110196838,0.0
2.1246918418553777,0.0
2.848228184145019,0.0
2.3475826241650704,0.0
1.7760611775340207,0.0
1.7820492654547835,0.0
2.839337336686283,0.0
2.7169164193299222,0.0
2.9520682947865033,0.0
1.618637610716893,0.0
1.911612918442109,0.0
2.1666152674950108,0.0
1.9694980140723082,0.0
2.308331988235559,0.0
0.889789495532437,0.0
1.6216180114920369,0.0
2.6890713402488062,0.0
0.6901274479551278,0.0
1.8072533795438208,0.0
2.1679236323600346,0.0
2.3113556119501344,0.0
2.1969366090823716,0.0
1.2836643551301736,0.0
2.2224267687787442,0.0
1.7355418104476725,0.0
1.4787111526647119,0.0
2.3343274023789533,0.0
2.2286402023076204,0.0
1.8289256744363807,0.0
2.1622293021762586,0.0
1.4483958171391584,0.0
2.6585575336699327,0.0
1.8487651567559358,0.0
1.0163374678870027,0.0
2.5955429273867385,0.0
2.7082058958501465,0.0
3.1819362473096806,0.0
1.9756738242147744,0.0
2.3199514785760424,0.0
1.7345145510940179,0.0
1.1183816505482573,0.0
1.918603546963853,0.0
2.101679729999384,0.0
1.761561769678082,0.0
0.5838370375079296,0.0
1.3053506348945048,0.0
1.982496194996882,0.0
1.3944919001187717,0.0
2.1509804500858825,0.0
2.090147440251722,0.0
1.6988939698191097,0.0
2.3955159735215235,0.0
1.2885125373691635,0.0
2.154416506299482,0.0
1.425602982420672,0.0
1.3704675442759033,0.0
1.7768397423828275,0.0
1.9264302475929465,0.0
2.6089795761527794,0.0
1.4321820476210854,0.0
1.119595594009612,0.0
1.5708211099093932,0.0
1.5005318118772044,0.0
2.134425393200496,0.0
2.0278624561443475,0.0
2.2782765622668792,0.0
2.7232816456256836,0.0
1.1487081978810798,0.0
2.7651672821772055,0.0
1.6015066655930612,0.0
1.8393786169410442,0.0
1.3097006470501744,0.0
1.7696806145201063,0.0
1.5665577075582666,0.0
1.5862048896756402,0.0
1.5592831473865023,0.0
0.8478940320280166,0.0
2.1201029219731113,0.0
1.0122561143914313,0.0
2.038410945530128,0.0
1.642824290986816,0.0
1.7425306467833637,0.0
2.2186565935194804,0.0
2.619141535716818,0.0
2.3887036763822556,0.0
2.3279503882648807,0.0
3.3841868028129714,0.0
2.299049577523733,0.0
2.2404540463744476,0.0
1.5877429192361632,0.0
2.9452203425778913,0.0
2.466295415936545,0.0
2.364886468517098,0.0
1.5998322969173482,0.0
2.2919415111420007,0.0
1.9136863500295902,0.0
2.036668372389068,0.0
2.066484837073438,0.0
1.5611913215685473,0.0
1.804061617306567,0.0
2.483403552125272,0.0
2.132581961373294,0.0
2.1260974271171436,0.0
1.4545167848924008,0.0
1.986347730245034,0.0
1.2484765703212597,0.0
1.9291686840638784,0.0
2.6262703655146153,0.0
0.9662789499800617,0.0
2.7896064077536957,0.0
2.3341702443590404,0.0
1.8829900704465092,0.0
1.507230199639535,0.0
1.346315108884518,0.0
1.8827064333124266,0.0
2.60822369363854,0.0
2.3396469099911745,0.0
2.40643105941948,0.0
2.635949772711972,0.0
2.627572894187452,0.0
1.7262962386165634,0.0
1.8441072133719876,0.0
2.3147647921109056,0.0
1.5051975898707095,0.0
1.2242438754705356,0.0
1.3399614061313492,0.0
1.694307376305686,0.0
2.1974789851616534,0.0
2.029224740352825,0.0
2.558340637533761,0.0
2.451135699971726,0.0
1.5870836133809763,0.0
2.3858980886178305,0.0
1.8559805630389619,0.0
2.017013705536116,0.0
1.803194208983495,0.0
2.6419084299267808,0.0
2.095948867936518,0.0
2.091917258161252,0.0
0.9347167600963997,0.0
1.2618687279991103,0.0
2.0037800901970666,0.0
2.0542798528882615,0.0
2.529212243424794,0.0
1.4179746837970872,0.0
2.1912048730920253,0.0
2.3310843769737497,0.0
2.41128646060024,0.0
1.7298118305064727,0.0
2.0171666942844175,0.0
1.7459299011763445,0.0
2.0419133139646806,0.0
2.1335633255057416,0.0
2.4554722019197377,0.0
2.125658324119051,0.0
2.3164659088777553,0.0
2.0134429194972654,0.0
1.9917157950887399,0.0
1.9282092056439328,0.0
2.0119900095077963,0.0
2.5152902928120286,0.0
2.8264565256152108,0.0
1.585909718063246,0.0
1.2957693518182203,0.0
2.0439867735645847,0.0
2.1822807386777283,0.0
1.8368831477793202,0.0
1.5497757693109866,0.0
1.293637120549722,0.0
2.014387782040499,0.0
2.0387926947431954,0.0
1.438060797437203,0.0
2.245722755447201,0.0
1.1554084810163692,0.0
1.3917095979321452,0.0
1.9087155128102293,0.0
2.538003569299299,0.0
2.116608065631751,0.0
2.7606580259612254,0.0
1.9477753907312643,0.0
1.816381499600357,0.0
1.6417132557879475,0.0
2.063412342567481,0.0
1.0325179413797645,0.0
2.1443640015049183,0.0
2.215504846065038,0.0
1.7733757954884932,0.0
1.1276198061973493,0.0
1.4719442154064568,0.0
2.105248149460752,0.0
2.3098693923514344,0.0
3.2007918305151764,0.0
1.7723287884273438,0.0
1.8448045043112173,0.0
2.1149621727089687,0.0
2.410079093377742,0.0
1.9217613119384207,0.0
3.9631188532181634,0.0
2.5486500937718546,0.0
2.2848801785993236,0.0
2.6119279592712967,0.0
1.9584553361284085,0.0
2.0274670554999243,0.0
2.1215617292564466,0.0
2.4812512959766493,0.0
2.2215010652236877,0.0
1.9482686050765383,0.0
0.643693718094781,0.0
2.742738684636275,0.0
2.1466760181614917,0.0
1.6137156256218796,0.0
1.8845668130776154,0.0
1.1926250688543345,0.0
2.2854728473019366,0.0
1.7920165360263207,0.0
1.5757856829045926,0.0
2.0743903174036524,0.0
2.13238765548899,0.0
1.0600378074304775,0.0
1.4749296301989272,0.0
2.0962984593656526,0.0
1.692938717495842,0.0
2.4765683169566226,0.0
1.52269094902497,0.0
2.1584760034920576,0.0
1.325211894224234,0.0
2.2651845944993996,0.0
2.676936187082706,0.0
2.1689777770725125,0.0
1.980490240311228,0.0
1.5999807178011767,0.0
2.2593965087258607,0.0
2.573220435200364,0.0
2.027501468016687,0.0
2.3773666490339047,0.0
2.2294970008371453,0.0
2.408653101869163,0.0
2.1337376944490307,0.0
0.9980688177966233,0.0
2.664097070924529,0.0
2.1996115613026395,0.0
2.6869571926057247,0.0
2.0064143217718424,0.0
0.8920887874896659,0.0
0.9503218677904872,0.0
2.721835159583119,0.0
1.4366162655450974,0.0
1.6742787250681594,0.0
2.3515700986180246,0.0
1.6338502251314557,0.0
2.694332260051241,0.0
2.3406811632876527,0.0
2.4492558522757824,0.0
2.087787042462911,0.0
1.9834365135631014,0.0
1.423457834130109,0.0
1.0370110907774492,0.0
2.6388324478942122,0.0
2.9283237182809776,0.0
1.8288475782754254,0.0
2.227370456070567,0.0
2.7123138660386217,0.0
2.427600753874131,0.0
2.2208803248247397,0.0
1.988474721957267,0.0
2.125314116051651,0.0
2.2281247442642664,0.0
1.3241576971918332,0.0
1.897080070039328,0.0
1.036163710327195,0.0
2.4005908819940913,0.0
1.4876246249618048,0.0
1.5774230207869206,0.0
2.335024835907762,0.0
2.3932031059979084,0.0
1.8612278718422242,0.0
1.6792565454778452,0.0
1.5092456744760245,0.0
1.6813064363467412,0.0
1.985891060531385,0.0
1.8434709847384227,0.0
1.8435817634742389,0.0
2.939937274710504,0.0
2.4299167807337287,0.0
1.601967931139683,0.0
1.2820689244102803,0.0
2.560749605924964,0.0
1.4626694802835685,0.0
1.571915079669125,0.0
2.594196636724042,0.0
1.5060633295496255,0.0
2.289645749800544,0.0
2.2674086681729553,0.0
2.4764372736014693,0.0
2.010396853837704,0.0
1.625414136698379,0.0
1.9939782235200343,0.0
1.4130600177955137,0.0
2.516940527462104,0.0
1.9355613106556233,0.0
1.9595607510672695,0.0
1.1918446957817062,0.0
1.719696181576345,0.0
2.631853338827334,0.0
2.0220312837032997,0.0
2.3027568255620827,0.0
1.8605185348340958,0.0
2.497207264103792,0.0
